type,id,taxon_name,collection_date,late_collection_date,collection_day,collection_month,county,elevation,locality,latitude,longitude,pop_gen
herbarium,UCD116315,Streptanthus tortuosus,5/22/96,5/22/96,,,Butte,512,"along Highway 70, 0.5 mile west of bridge at turnoff to Pulga.",39.80306,-121.4475,
herbarium,CAS-BOT-BC87798,Streptanthus tortuosus,6/7/39,6/7/39,,,Plumas,518,"Feather River, 3 miles north of Pulga.",39.832726,-121.412481,
herbarium,GH422284,Streptanthus tortuosus,6/7/39,6/7/39,,,Unknown,518,"Feather River, 3 mi. n. of Pulga",39.832726,-121.412481,
herbarium,UC1601618,Streptanthus tortuosus,6/7/39,6/7/39,,,Plumas,518,3 mi n Pulga; Feather River,39.831672,-121.410593,
herbarium,CHSC57124,Streptanthus tortuosus var. suffrutescens,5/1/91,5/1/91,,,Butte,518,Dark Canyon Road ca 1 1/4 mi south of Hwy 70. Road-cut bank.,39.709167,-121.496389,
herbarium,UCD116290,Streptanthus tortuosus,5/12/84,5/12/84,,,Trinity,534,"0.8 km E of Burnt Ranch, at side of Highway 299.",40.798775,-123.418472,
herbarium,CAS-BOT-BC87657,Streptanthus tortuosus,4/11/41,4/11/41,,,Mariposa,548,3 miles west of El Portal.,37.672478,-119.83164,
herbarium,CAS-BOT-BC87727,Streptanthus tortuosus,5/1/62,5/1/62,,,Nevada,548,"Sierra Nevada. Nevada City-North San Juan Highway, just east of South Yuba Bridge.",39.294469,-121.102706,
herbarium,CHSC38054,Streptanthus tortuosus,5/26/83,5/26/83,,,Butte,548,"Roadside, Hwy 70 ca. 1 3/4 mi SW of Pulga.",39.78,-121.451667,
herbarium,CAS-BOT-BC87502,Streptanthus tortuosus,1892-04-01,1892-04-01,,,Amador,548,Sequoia Region. Mokelumne River.,38.46542,-120.36964,
herbarium,HSC59106,Streptanthus tortuosus,5/19/79,5/19/79,,,Trinity,549,Primitive area beyond Hobo Gulch Campground along rocky flood plain on N Fork Trinity River,40.9361,-123.1571,
herbarium,UCR62703,Streptanthus tortuosus,5/31/88,5/31/88,,,Tuolumne,549,"Sierra Nevada Mtns, 5.6 mi north of Coulterville on Hwy 49, 1.6 mi north of Mariposa Co. line",37.76778,-120.26056,
herbarium,SD130250,Streptanthus tortuosus,5/31/88,5/31/88,,,Tuolumne,550,"Roadcut 5.6 miles north of Coulterville on Highway 49, and 1.6 miles north of Maricopa County line.",37.73333,-120.23333,
herbarium,JEPS106597,Streptanthus tortuosus var. tortuosus,3/31/84,3/31/84,,,Napa,554,Devil's Canyon,38.3656,-122.4368,
herbarium,RSA281664,Streptanthus tortuosus,6/17/79,6/17/79,,,Plumas,564,"Queen Lily C.G., N Fork of Feather River, 2 airmiles N of Hwy 70 near Belden.",40.037137,-121.248575,
herbarium,UCR217258,Streptanthus tortuosus var. orbiculatus,5/14/10,5/14/10,,,El Dorado,567,"Sierra Nevada Mountains Foothills, along CA-16 (Mt. Aukum Rd.), 1.8 miles northeast of Somerset",38.65944,-120.67444,
herbarium,UCD74414,Streptanthus tortuosus,4/12/86,4/12/86,,,Napa,569,Devil's Canyon.,38.35485,-122.42765,
herbarium,Somerset,Streptanthus tortuosus,,,,,,575.5257543,potential calflora site,38.65944,-120.67444,
herbarium,SEINET7062901,Streptanthus tortuosus,4/26/47,4/26/47,,,Tuolumne,579,"Among lava rocks on the summit of Table Mountain. (WGS84/NAD83). UTM Zone 10, 725323mE, 4207035mN.",37.983,-120.4344,
herbarium,HSC6945,Streptanthus tortuosus,6/1/66,6/1/66,,,Trinity,579,3 mi. N of Junction City,40.78662,-123.05503,
herbarium,CAS-BOT-BC87558,Streptanthus tortuosus,6/1/69,6/1/69,,,El Dorado,579,Canyon of Rubicon River near Volcanoville.,39.00505,-120.75588,
herbarium,CHSC36691,Streptanthus tortuosus,5/18/82,5/18/82,,,Butte,579,"On s side of Forbestown reservoir, ca. 4 mi ne of Forbestown.",39.549722,-121.210833,
herbarium,CHSC36692,Streptanthus tortuosus,5/18/82,5/18/82,,,Butte,579,"On s side of Forbestown reservoir, ca. 4 mi ne of Forbestown.",39.549722,-121.210833,
herbarium,CAS-BOT-BC87768,Streptanthus tortuosus,5/24/69,5/24/69,,,Placer,585,Slope overlooking the north fork of the American River. Colfax-Iowa Hill Road between Dinner Hill and Windy Point.,39.088809,-120.919626,
herbarium,UCR193336,Streptanthus tortuosus var. orbiculatus,5/30/07,5/30/07,,,Placer,588,"Northern Sierra Nevada Mountains Foothills, Mosquito Ridge Road, 10.7 miles east of its junction with Forest Hill Road in Foresthill",39.01083,-120.73556,
herbarium,Placerville,Streptanthus tortuosus,,,,,,599.5123438,potential calflora site,38.7331,-120.7919,
herbarium,UC1080377,Streptanthus tortuosus,5/21/57,5/21/57,,,Tuolumne,609,steep rocky slopes above Five Mile Creek; s. fork Stanislaus River,38.060978,-120.30101,
herbarium,CAS-BOT-BC87782,Streptanthus tortuosus,7/26/66,7/26/66,,,Plumas,609,Sierra Nevada. Injun Jim Campground at confluence of Granite Creek and North Fork of Feather River.,39.950065,-121.300601,
herbarium,CAS-BOT-BC87783,Streptanthus tortuosus,7/26/66,7/26/66,,,Plumas,609,Sierra Nevada. Injun Jim Campground at confluence of Granite Creek and North Fork of Feather River.,39.950065,-121.300601,
herbarium,GH422319,Streptanthus tortuosus,7/26/66,7/26/66,,,Unknown,609,Injun Jim Campground at confluence of Granite Creek and North Fork of Feather River,39.950065,-121.300601,
herbarium,JEPS74750,Streptanthus tortuosus var. suffrutescens,3/17/74,3/17/74,,,Fresno,609,nw corner of mt above Temperance Flat; Table Mt.,37.060436,-119.58174,
herbarium,CAS-BOT-BC87482,Streptanthus tortuosus,4/5/78,4/5/78,,,Calaveras,609,Sierra Nevada. Camp Nine Road northeast of Vallecito.,38.137887,-120.382389,
herbarium,UC275354,Streptanthus tortuosus,6/29/23,6/29/23,,,Trinity,609,"near mouth of North Fork; Northern Coast Ranges, Trinity River",40.855263,-123.13768,
herbarium,UC275352,Streptanthus tortuosus var. orbiculatus,6/29/23,6/29/23,,,Trinity,609,"on rocky cliff near mouth of North Fork; Northern Coast Ranges, Trinity River",40.855263,-123.13768,
herbarium,POM273813,Streptanthus tortuosus,5/31/32,5/31/32,,,Mariposa,610,20 miles N of Mariposa. Merced River watershed.,37.661533,-119.918331,
herbarium,HSC44708,Streptanthus tortuosus var. tortuosus,6/18/77,6/18/77,,,Siskiyou,610,Along Clear Creek Trail between Ten Mile Creek and Bear Pen Creek,41.7325,-123.598,
herbarium,UC1492812,Streptanthus tortuosus,7/9/49,7/9/49,,,Sonoma,624,on road from Healdsburg to Geysers 1.4 mi from Geyser-Cloverdale road (ledge 200 ft above road); North Coast Ranges,38.66102,-122.822,
herbarium,CAS-BOT-BC87797,Streptanthus tortuosus,6/2/63,6/2/63,,,Plumas,640,North Fork of Feather River. Rock Creek.,39.9014,-121.3568,
herbarium,RSA169402,Streptanthus tortuosus,6/2/63,6/2/63,,,Plumas,640,"Rock Creek, N Fork of Feather River.",39.901371,-121.356798,
herbarium,CAS-BOT-BC87633,Streptanthus tortuosus,4/27/64,4/27/64,,,Mariposa,640,Sierra Nevada. El Portal.,37.6774,-119.7809,
herbarium,GH422386,Streptanthus tortuosus,4/27/64,4/27/64,,,Unknown,640,El Portal,37.672376,-119.785914,
herbarium,CHSC101512,Streptanthus tortuosus,5/20/95,5/20/95,,,Placer,650,Approximately 4 km beyond Mosquito Ridge Rd. crossing of North Fork of Middle Fork of the American River.,39.015556,-120.720278,
herbarium,OBI70540,Streptanthus tortuosus,5/20/95,5/20/95,,,Placer,650,Approx 4 km beyond Mosquito Ridge Rd crossing of North Fork of middle Fork of the American river,39.016667,-120.783333,
herbarium,JEPS105175,Streptanthus tortuosus,7/9/93,7/9/93,,,Shasta,670,Castle Creek; ca. 6 air miles WSW of Dunsmuir; Castle Crags State Park,41.150276,-122.350555,
herbarium,CHSC93178,Streptanthus tortuosus var. tortuosus,6/17/94,6/17/94,,,Butte,670,"Northern High Sierra Nevada. Northwest side of canyon of North Fork Feather River, +-overlooking Cresta; along Pulga Road (Camp Creek Road) 6.1 mi northeast of Pulga Bridge (Hwy 70). Southeast-facing road cutbank.",39.842222,-121.4125,
herbarium,SFV10376,Streptanthus tortuosus,6/10/68,6/10/68,,,Plumas,685,Sierra Nevada 1.5 miles south of Rock Creek Dam on North Fork Feather River.,39.97,-121.27,
herbarium,UCD163116,Streptanthus tortuosus subsp. truei,6/6/14,6/6/14,,,Nevada,724,"3.2 mi N of North Columbia, canyon of the North Fork of the Yuba River, 1.2 mi W of Foote Crossing.",39.415833,-120.954722,
herbarium,UCD163126,Streptanthus tortuosus subsp. truei,6/6/14,6/6/14,,,Nevada,724,"3.2 mi N of North Columbia, canyon of the North Fork of the Yuba River, 1.2 mi W of Foote Crossing.",39.415833,-120.954722,
herbarium,UC956544,Streptanthus tortuosus,7/4/48,7/4/48,,,Trinity,731,Road from Bayles to Trinity Center 2.5 mi from Trinity Center-French Gulch road; North Coast Ranges,41.0197,-122.6394,
herbarium,CHSC38085,Streptanthus tortuosus var. suffrutescens,5/26/83,5/26/83,,,Plumas,731,"At roadside, Hwy 70 ca. 1/2 mi e of Caribou Rd.",40.012778,-121.220278,
herbarium,CAS-BOT-BC87756,Streptanthus tortuosus,6/20/12,6/20/12,,,Nevada,731,Grass Valley.,39.199853,-121.059549,
herbarium,UCD116279,Streptanthus tortuosus,5/26/83,5/26/83,,,Plumas,732,"Highway 70, 0.8 km east of Caribou Road.",40.012778,-121.220278,
herbarium,JEPS26803,Streptanthus tortuosus,4/29/61,4/29/61,,,Madera,737,edge of basalt cliffs at nw end Kennedy Table (5 air-line mi e of O'Neals),37.12884,-119.60255,
herbarium,JEPS83797,Streptanthus tortuosus,6/1/88,6/1/88,,,Shasta,743,along road to PG&E Pit 6 powerhouse; Pit River Canyon,41.0065,-121.9784,
seed_collection,WV,Streptanthus tortuosus,,,,,,748.8570558,"WV: From KC, HWY 299 about 5M W of Weaverville",40.74084,-123.00364,x
herbarium,CAS-BOT-BC444009,Streptanthus tortuosus,7/14/13,7/14/13,,,Alpine,752,"Northern Sierra Nevada Mountains: Blue Lakes Road, 0.35 mile south of its junction with Tamarack/Sunset Lake Road.",38.615833,-119.916111,
herbarium,CAS-BOT-BC87524,Streptanthus tortuosus,4/23/44,4/23/44,,,El Dorado,762,"South Fork American River, about 4 miles north of Camino.",38.77182,-120.71061,
herbarium,GH422269,Streptanthus tortuosus,6/28/55,6/28/55,,,Unknown,762,"About one mile below Virgilia, East Pine. About one mile below Virgilia, East Branch of North Fork of Feather River",40.01861,-121.104612,
herbarium,UC1035977,Streptanthus tortuosus var. orbiculatus,6/28/55,6/28/55,,,Plumas,762,about one mi below Virgilia; East Branch of North Fork of Feather River,40.005429,-121.1068,
herbarium,CAS-BOT-BC87928,Streptanthus tortuosus,4/6/66,4/6/66,,,Tulare,762,Sierra Nevada. North slope of King George Mountain (above Deer Creek).,35.888,-118.738,
herbarium,SJSU8859,Streptanthus tortuosus,4/8/79,4/8/79,,,Mariposa,762,"slope above Moss Cr, Merced R drainage c. 2 mi W of El Portal",37.677811,-119.813787,
herbarium,CAS-BOT-BC87785,Streptanthus tortuosus,5/26/80,5/26/80,,,Plumas,762,"Mear Rich Bar, East Branch of Feather River North Fork.",40.0538,-121.2039,
herbarium,UCD116295,Streptanthus tortuosus,5/13/84,5/13/84,,,Trinity,762,"5.3 km east of Junction City, on north side of Highway 299.",40.7425,-123.0519,
herbarium,GH422312,Streptanthus tortuosus,1/1/07,1/1/07,,,Unknown,762,"Shuteye Mountain, Sierra National Forest",37.34917,-119.42722,
herbarium,UC184371,Streptanthus tortuosus var. orbiculatus,7/26/12,7/26/12,,,Humboldt,762,Kneeland Prairie Northern Coast Ranges,40.76146,-123.99302,
herbarium,POM172671,Streptanthus tortuosus,7/26/12,7/26/12,,,Humboldt,762,Kneeland Prairie,40.72326,-123.9469,
herbarium,UC302043,Streptanthus tortuosus var. orbiculatus,5/15/26,5/15/26,,,Humboldt,762,Kneeland Prairie Northern Coast Ranges,40.76146,-123.99302,
herbarium,JEPS20830,Streptanthus tortuosus,7/25/58,7/25/58,,,Plumas,777,"on serpentine slope along Feather River Hwy (Alt. US 40) 2.2 mi e bridge over the North Fork of the Feather River (and junction of road to Caribou, near Rich Bar)",40.0111,-121.1915,
herbarium,CHSC98313,Streptanthus tortuosus var. pallidus,5/20/07,5/20/07,,,Plumas,777,"Northern High Sierra Nevada. Along Hwy 70/East Branch North Fork Feather River/Serpentine Canyon, 1.0 road km east of the Rich Bar overlook. Steep rocky south-facing serpentine.",40.013333,-121.1825,
seed_collection,Feather River,Streptanthus tortuosus,,,,,,779.0307833,,40.02192,-121.16808,
herbarium,UCR57983,Streptanthus tortuosus,5/28/88,5/28/88,,,Sierra,780,"Sierra Nevada Mtns., Convict Flat Picnic Area, on North Yuba River, 12 mi NE of Camptonville on Hwy 49",39.52417,-120.95278,
herbarium,SD147609,Streptanthus tortuosus,7/1/71,7/1/71,,,Nevada,790,Road between Columbia Hill and Footes Crossing on Middle Yuba River.,39.41692,-120.95254,
herbarium,CAS-BOT-BC87758,Streptanthus tortuosus,5/16/58,5/16/58,,,Nevada,792,"Sierra Nevada. Along banks of the Greenhorn Creek, near the Moody Mine.",39.180731,-120.855773,
herbarium,CAS-BOT-BC87754,Streptanthus tortuosus,5/31/63,5/31/63,,,Nevada,792,Sierra Nevada. Just west of Grass Valley. At intersection of Marysville Highway and Ridge Road.,39.228703,-121.085224,
herbarium,GH422321,Streptanthus tortuosus,7/1/71,7/1/71,,,Unknown,792,Road between Columbia Hill and Footes Crossing on Middle Yuba River,39.416921,-120.952536,
herbarium,GH422361,Streptanthus tortuosus,7/1/71,7/1/71,,,Unknown,792,road between Columbia Hill and Footes Crossing on Middle Yuba River,39.416921,-120.952536,
herbarium,GH422370,Streptanthus tortuosus,7/24/71,7/24/71,,,Unknown,792,road between Columbia Hill and Footes Crossing on Middle Yuba River,39.416921,-120.952536,
herbarium,CHSC62538,Streptanthus tortuosus var. tortuosus,6/10/93,6/10/93,,,Butte,822,"Plumas National Forest, La Porte Ranger District. Southwest side of Warthan Ridge, ca 1.5 mi east of Bald Rock Dome.",39.658611,-121.295,
herbarium,CAS-BOT-BC87504,Streptanthus tortuosus,1896-06-03,1896-06-03,,,Amador,822,Sequoia Gigantea Region. Elsie's Creek.,38.433799,-120.672431,
herbarium,RSA71129,Streptanthus tortuosus,6/24/51,6/24/51,,,Plumas,823,"Feather River Canyon, near Grays Flat.",40.01778,-121.0625,
herbarium,CAS-BOT-BC65004,Streptanthus tortuosus var. suffrutescens,5/3/96,5/3/96,,,Fresno,835,"Ca 48 km E of Fresno, 3.6 km WNW of Clingans Junction, S slope of Bald Mountain.",36.762222,-119.211389,
herbarium,POM346615,Streptanthus tortuosus,5/15/70,5/15/70,,,Tulare,838,5 miles west of Badger on Route 69.,36.62157,-119.092215,
herbarium,CAS-BOT-BC87780,Streptanthus tortuosus,6/26/51,6/26/51,,,Plumas,853,Sierra Nevada. Feather River Canyon.,39.9101,-121.3305,
herbarium,UC1731443,Streptanthus tortuosus,6/14/93,6/14/93,,,Shasta,853,"ca. 3 air mi. e. Sims Flat (headwaters N. Fork Salt Creek); Cascade Ranges (CaRH), Sacramento R. Canyon, N. Fork Salt Cr",41.0238,-122.2947,
herbarium,UC1731480,Streptanthus tortuosus,6/14/93,6/14/93,,,Shasta,853,"ca. 3 air mi. e. Sims Flat (headwaters N. Fork Salt Creek); Cascade Ranges (CaRH), Sacramento R. Canyon, N. Fork Salt Cr",41.0238,-122.2947,
herbarium,CAS-BOT-BC87607,Streptanthus tortuosus,5/27/28,5/27/28,,,Humboldt,853,Kneeland Prairie.,40.761459,-123.993019,
herbarium,CAS-BOT-BC87608,Streptanthus tortuosus,5/27/28,5/27/28,,,Humboldt,853,Kneeland Prairie.,40.761459,-123.993019,
herbarium,RSA429546,Streptanthus tortuosus,5/15/84,5/15/84,,,Sierra,854,"Near Convict Flat turnoff on Hwy 49, on N side of Hwy.",39.546746,-120.85727,
herbarium,RSA0085001,Streptanthus tortuosus subsp. truei,6/9/11,6/9/11,,,Nevada,878,"Northern Sierra Nevada Mountains Foothills: Tyler Foote Crossing Road, 3.3 miles north of its junction with Grizzly Hill Road, NE of North Columbia near the Sierra County line/Middle Yuba River.",39.415,-120.975556,
herbarium,GH422352,Streptanthus tortuosus,5/24/71,5/24/71,,,Unknown,883,2.3 miles N of North Fork,37.261944,-119.510278,
herbarium,JEPS98764,Streptanthus tortuosus,5/5/00,5/5/00,,,Shasta,883,"W side of Shasta Lake (below N ridge of Charlie Creek watershed, S of Forest Service Road 35N06); Shasta-Trinity National Forest, Shasta Lake Ranger District",40.892,-122.4183,
herbarium,Jaybird,Streptanthus tortuosus,,,,,,897.3178909,potential calflora site,38.8343,-120.532,
herbarium,UCD40155,Streptanthus tortuosus,6/1/72,6/1/72,,,Nevada,900,"Along Hwy 20, west of Hwy 80 and about 10 mi. east of Nevada City.",39.321032,-120.847892,
herbarium,JEPS96148,Streptanthus tortuosus,4/15/95,4/15/95,,,Fresno,900,"2 air km. w.-n.w. of Boyden Cave (cliff next to State Route 180, Sequoia Nat'l Forest, common at Horseshoe Bend); Kings R. Basin, Kings R. Canyon, Sequoia Nat'l Forest",36.8252,-118.8336,
herbarium,SBBG72138,Streptanthus tortuosus var. tortuosus,7/16/39,7/16/39,,,Madera,914,"Mammoth Pool, San Joaquin River",37.326,-119.327,
herbarium,CHSC43437,Streptanthus tortuosus subsp. truei,9/29/76,9/29/76,,,Nevada,914,"South of the Foote Road, about 1 mile west of the Foote Crossing of the Middle Fork of the Yuba River, north of Columbia.",39.415833,-120.968611,
herbarium,OBI70065,Streptanthus tortuosus,5/26/07,5/26/07,,,San Luis Obispo,914,Pine Mt region. along ridge lien T26S R8E sec 11 on extreme S line of sec 11,35.68418,-121.08445,
herbarium,UC161577,Streptanthus tortuosus var. orbiculatus,7/1/08,7/31/08,,,Humboldt,914,ridge between Van Duzen and Mad Rivers near Low Gap; Northern Coast Ranges,40.4597,-123.5231,
herbarium,UC1198797,Streptanthus tortuosus var. orbiculatus,6/24/13,6/24/13,,,Trinity,914,"hillslopes of valley 6 mi above Ruth; Northern Coast Ranges, Mad River Valley",40.32767,-123.38929,
herbarium,CAS-BOT-BC87828,Streptanthus tortuosus,4/6/18,4/6/18,,,Sierra,914,Downieville.,39.55934,-120.82689,
herbarium,RSA78042,Streptanthus tortuosus,6/29/52,6/29/52,,,Trinity,945,"0.25 miles S of Hobo Gulch Public Camp, North Fork of Trinity River, north of Helena.",40.9237,-123.15459,
herbarium,HSC103548,Streptanthus tortuosus var. orbiculatus,5/23/05,5/23/05,,,Siskiyou,948,"Shoeinhorse Mountain, along Forest Service Road 11, at Deer Creek.",41.11321,-122.02519,
herbarium,JEPS106596,Streptanthus tortuosus var. tortuosus,4/28/90,4/28/90,,,Napa,963,"Mt. St. Helena, along fire trail",38.6546,-122.6015,
herbarium,RSA0039562,Streptanthus tortuosus,6/11/14,6/11/14,,,Fresno,967,Sequoia National Forest; Monarch Wilderness; Boyden Outcrops; south side of Highway 180; near Boyden Cave.,36.81505,-118.81689,
herbarium,CAS-BOT-BC87573,Streptanthus tortuosus,6/6/60,6/6/60,,,Fresno,975,"Sierra Nevada. 0.5 mile east of Boyden Cave, Kings Canyon.",36.81173,-118.81338,
herbarium,CAS-BOT-BC87597,Streptanthus tortuosus,4/16/67,4/16/67,,,Fresno,975,Kings Canyon National Park. Highway 180 at Yucca Point.,36.8289,-118.89855,
herbarium,CAS-BOT-BC87887,Streptanthus tortuosus,8/10/71,8/10/71,,,Trinity,975,"North Fork Trinity River, Hobo Gulch Camp and vicinity. (18 miles NW of Weaverville.) 1 mile up Backbone Creek Trail.",40.9403,-123.1381,
herbarium,POM225503,Streptanthus tortuosus,8/11/36,8/11/36,,,Trinity,976,Near Forest Glen.,40.373395,-123.324084,
herbarium,CHSC97958,Streptanthus tortuosus var. tortuosus,6/8/05,6/8/05,,,Humboldt,980,"1.7 miles south of Hwy 299 on Titlow Hill Rd. UTM 0436141, 4525408.",40.878333,-123.758333,
herbarium,HSC96248,Streptanthus tortuosus var. tortuosus,6/8/05,6/8/05,,,Humboldt,980,1.7 mi. S of Hwy. 299 on Titlow Hill Rd.,40.87562,-123.75652,
herbarium,HSC96249,Streptanthus tortuosus var. tortuosus,6/8/05,6/8/05,,,Humboldt,980,1.7 mi. S of Hwy. 299 on Titlow Hill Rd.,40.87562,-123.75652,
herbarium,HSC103294,Streptanthus tortuosus,5/27/08,5/27/08,,,Humboldt,980,Six Rivers National Forest; ~ 1.7 mi. south of Berry Summit along Titlow Hill Road.; ~ 1.4 mi. west-northwest of Horse Mtn. Radio Tower.,40.87957,-123.7602,
herbarium,CAS-BOT-BC94121,Streptanthus tortuosus var. suffrutescens,5/9/99,5/9/99,,,Fresno,990,"Kings River Basin, Ca. 83 km E of Fresno (FSC), Sequoia National Forest, Monarch Wilderness, 480 m SE of Boyden Cave,",36.8125,-118.815,
herbarium,CHSC23650,Streptanthus tortuosus var. suffrutescens,4/24/76,4/24/76,,,Butte,997,"On Big Bald Rock, ca. 1/4 mi w of Bald Rock Rd, ca. 3 mi e of Lake Madrone, ca. 13 mi ne of Oroville.",39.645,-121.344722,
herbarium,CHSC30708,Streptanthus tortuosus var. suffrutescens,5/27/80,5/27/80,,,Butte,997,"On Big Bald Rock, ca. 3 mi e of Lake Madrone.",39.645,-121.348056,
